customer_id,segment_name,recency,frequency,monetary,ticket_count,refund_rate,web_activity,campaign_count
CUST00416,regular customers,59,3,1804.88,1.0,0.0,1,1
CUST00417,dormant customers,211,4,2750.0299999999997,0.0,0.0,1,1
CUST00418,regular customers,47,3,2381.17,1.0,0.0,1,1
CUST00419,dormant customers,158,2,1795.1,0.0,0.0,1,1
CUST00420,regular customers,47,5,4695.67,1.0,0.0,1,1
CUST00421,loyal customers,46,8,6285.45,2.0,0.125,1,1
CUST00422,dormant customers,185,2,1075.03,0.0,0.0,1,1
CUST00423,dormant customers,195,3,2349.76,0.0,0.0,1,1
CUST00424,dormant customers,173,2,1297.49,1.0,0.0,1,1
CUST00425,regular customers,3,5,3571.95,0.0,0.0,1,1
CUST00426,dormant customers,137,2,1478.25,0.0,0.0,1,1
CUST00427,at-risk customers,61,2,331.53,1.0,0.5,1,1
CUST00428,loyal customers,1,8,5359.36,1.0,0.0,1,1
CUST00429,regular customers,13,3,1361.81,1.0,0.0,1,1
CUST00430,regular customers,18,4,2817.12,0.0,0.0,1,1
CUST00431,dormant customers,214,2,903.65,0.0,0.0,1,1
CUST00432,dormant customers,172,4,5036.07,0.0,0.0,1,1
CUST00433,loyal customers,52,7,5386.66,4.0,0.14285714285714285,1,1
CUST00434,regular customers,33,3,1824.26,0.0,0.0,1,1
CUST00435,dormant customers,260,3,1740.56,1.0,0.3333333333333333,1,1
CUST00436,regular customers,8,5,5612.16,0.0,0.0,1,1
CUST00437,regular customers,48,3,2048.04,0.0,0.0,1,1
CUST00438,dormant customers,124,3,2466.39,3.0,1.0,1,1
CUST00439,dormant customers,179,3,1981.34,1.0,0.3333333333333333,1,1
CUST00440,dormant customers,124,1,325.03,1.0,0.0,1,1
CUST00441,dormant customers,271,1,786.67,1.0,0.0,1,1
CUST00442,loyal customers,129,8,4905.34,1.0,0.0,1,1
CUST00443,dormant customers,325,3,1694.35,0.0,0.0,1,1
CUST00444,dormant customers,292,1,520.84,0.0,0.0,1,1
CUST00445,regular customers,59,2,2068.62,0.0,0.0,1,1
CUST00446,at-risk customers,86,1,521.16,0.0,0.0,1,1
CUST00447,loyal customers,7,8,3821.6,2.0,0.125,1,1
CUST00448,high-value but unhappy,196,5,4291.91,3.0,0.4,1,1
CUST00449,dormant customers,269,2,661.52,0.0,0.0,1,1
CUST00450,regular customers,56,2,1364.32,0.0,0.0,1,1
CUST00451,regular customers,59,5,4244.52,2.0,0.2,1,1
CUST00452,loyal customers,316,6,1929.85,1.0,0.0,1,1
CUST00453,regular customers,52,5,3564.87,1.0,0.0,1,1
CUST00454,loyal customers,5,7,5177.76,2.0,0.0,1,1
CUST00455,dormant customers,333,3,1616.76,1.0,0.0,1,1
CUST00456,dormant customers,207,4,3440.2,1.0,0.0,1,1
CUST00457,dormant customers,381,2,1371.21,0.0,0.0,1,1
CUST00458,regular customers,39,3,1730.31,0.0,0.0,1,1
CUST00459,dormant customers,297,3,2928.0299999999997,2.0,0.3333333333333333,1,1
CUST00460,champions,47,12,9567.38,1.0,0.08333333333333333,1,1
CUST00461,dormant customers,254,4,1579.47,0.0,0.0,1,1
CUST00462,at-risk customers,95,3,2689.5,1.0,0.0,1,1
CUST00463,loyal customers,9,7,7375.860000000001,0.0,0.0,1,1
CUST00464,champions,166,10,6495.79,3.0,0.1,1,1
CUST00465,dormant customers,237,1,1298.74,0.0,0.0,1,1
CUST00466,champions,17,12,6279.43,2.0,0.08333333333333333,1,1
CUST00467,regular customers,5,3,1620.28,0.0,0.0,1,1
CUST00468,dormant customers,258,2,1077.8600000000001,1.0,0.5,1,1
CUST00469,regular customers,0,4,2772.31,0.0,0.0,1,1
CUST00470,dormant customers,226,5,3508.62,2.0,0.0,1,1
CUST00471,dormant customers,186,1,307.23,0.0,0.0,1,1
CUST00472,regular customers,25,5,4789.49,0.0,0.0,1,1
CUST00473,loyal customers,181,6,3513.72,2.0,0.16666666666666666,1,1
CUST00474,regular customers,0,4,2364.05,1.0,0.25,1,1
CUST00475,champions,7,10,7340.669999999999,0.0,0.0,1,1
CUST00476,loyal customers,200,7,6233.25,3.0,0.14285714285714285,1,1
CUST00477,regular customers,59,5,3519.83,0.0,0.0,1,1
CUST00478,regular customers,42,4,2005.68,0.0,0.0,1,1
CUST00479,dormant customers,329,1,319.34,1.0,0.0,1,1
CUST00480,loyal customers,208,7,4227.82,0.0,0.0,1,1
CUST00481,regular customers,53,4,1811.91,0.0,0.0,1,1
CUST00482,loyal customers,11,6,3296.44,0.0,0.16666666666666666,1,1
CUST00483,loyal customers,34,8,5388.37,1.0,0.125,1,1
CUST00484,loyal customers,58,6,6028.98,3.0,0.3333333333333333,1,1
CUST00485,dormant customers,288,5,2971.02,2.0,0.0,1,1
CUST00486,regular customers,42,2,1807.8600000000001,0.0,0.0,1,1
CUST00487,loyal customers,22,8,3049.97,6.0,0.125,1,1
CUST00488,dormant customers,277,4,2427.65,0.0,0.0,1,1
CUST00489,dormant customers,270,1,963.44,0.0,0.0,1,1
CUST00490,regular customers,33,2,2074.38,1.0,0.5,1,1
CUST00491,regular customers,25,3,1795.63,1.0,0.3333333333333333,1,1
CUST00492,loyal customers,50,7,6233.68,1.0,0.14285714285714285,1,1
CUST00493,dormant customers,168,2,1757.06,1.0,0.5,1,1
CUST00494,regular customers,15,3,3012.2300000000005,0.0,0.0,1,1
CUST00495,regular customers,40,3,2838.69,0.0,0.0,1,1
CUST00496,regular customers,53,3,2971.8500000000004,0.0,0.0,1,1
CUST00497,dormant customers,219,1,1724.62,0.0,0.0,1,1
CUST00498,regular customers,49,4,2790.75,0.0,0.0,1,1
CUST00499,regular customers,26,4,3425.97,1.0,0.0,1,1
CUST00500,regular customers,33,4,3749.66,0.0,0.0,1,1
CUST00501,regular customers,26,5,3852.58,1.0,0.0,1,1
CUST00502,regular customers,9,4,2253.2200000000003,0.0,0.0,1,1
CUST00503,loyal customers,28,8,5763.58,3.0,0.125,1,1
CUST00504,regular customers,10,3,3098.74,0.0,0.0,1,1
CUST00505,regular customers,3,2,1468.8,0.0,0.0,1,1
CUST00506,champions,14,10,9069.6,4.0,0.0,1,1
CUST00507,dormant customers,180,2,3345.6800000000003,0.0,0.0,1,1
CUST00508,regular customers,37,2,1632.0,0.0,0.5,1,1
CUST00509,regular customers,23,2,1206.64,0.0,0.0,1,1
CUST00510,dormant customers,222,4,3630.48,1.0,0.25,1,1
CUST00511,loyal customers,3,7,4352.03,1.0,0.14285714285714285,1,1
CUST00512,regular customers,76,4,2468.63,1.0,0.0,1,1
CUST00513,champions,30,10,7681.32,3.0,0.0,1,1
CUST00514,dormant customers,153,1,1687.55,0.0,0.0,1,1
CUST00515,regular customers,28,4,2719.65,1.0,0.25,1,1
CUST00516,at-risk customers,87,1,623.59,0.0,0.0,1,1
CUST00517,loyal customers,11,7,4546.23,2.0,0.0,1,1
CUST00518,regular customers,34,2,852.7099999999999,0.0,0.0,1,1
CUST00519,regular customers,25,2,823.83,0.0,0.0,1,1
CUST00520,loyal customers,26,8,5224.33,0.0,0.0,1,1
CUST00521,loyal customers,54,8,3956.92,1.0,0.0,1,1
CUST00522,dormant customers,522,1,1688.22,0.0,0.0,1,1
CUST00523,regular customers,52,4,3188.02,1.0,0.0,1,1
CUST00524,champions,71,10,7161.96,2.0,0.1,1,1
CUST00525,dormant customers,280,4,1916.75,0.0,0.0,1,1
CUST00526,regular customers,4,2,1519.72,0.0,0.5,1,1
CUST00527,loyal customers,33,8,6642.15,0.0,0.0,1,1
CUST00528,regular customers,42,2,1159.92,0.0,0.0,1,1
CUST00529,regular customers,42,2,2291.65,1.0,0.0,1,1
CUST00530,regular customers,31,5,3597.6600000000003,0.0,0.0,1,1
CUST00531,at-risk customers,103,2,648.41,1.0,0.0,1,1
CUST00532,dormant customers,178,4,4895.42,1.0,0.0,1,1
CUST00533,regular customers,11,3,2081.04,1.0,0.0,1,1
CUST00534,dormant customers,134,5,3110.46,1.0,0.0,1,1
CUST00535,dormant customers,198,5,5156.9,0.0,0.0,1,1
CUST00536,regular customers,5,5,4909.41,0.0,0.0,1,1
CUST00537,regular customers,11,4,3404.59,0.0,0.0,1,1
CUST00538,loyal customers,7,9,7445.27,0.0,0.0,1,1
CUST00539,loyal customers,47,9,8708.79,3.0,0.0,1,1
CUST00540,loyal customers,34,8,5915.85,3.0,0.0,1,1
CUST00541,loyal customers,29,7,5077.73,1.0,0.0,1,1
CUST00542,regular customers,8,4,2512.91,0.0,0.0,1,1
CUST00543,dormant customers,257,4,2320.55,0.0,0.0,1,1
CUST00544,dormant customers,145,2,2284.46,0.0,0.0,1,1
CUST00545,regular customers,20,2,922.53,1.0,0.0,1,1
CUST00546,regular customers,19,4,3320.79,0.0,0.0,1,1
CUST00547,regular customers,59,2,1679.69,1.0,1.0,1,1
CUST00548,regular customers,43,3,3100.27,0.0,0.0,1,1
CUST00549,dormant customers,192,2,1035.57,1.0,0.0,1,1
CUST00550,regular customers,3,3,2353.73,0.0,0.0,1,1
CUST00551,regular customers,31,4,2251.44,0.0,0.0,1,1
CUST00552,regular customers,33,3,2303.36,0.0,0.0,1,1
CUST00553,dormant customers,353,4,3183.11,0.0,0.0,1,1
CUST00554,loyal customers,2,6,4226.39,0.0,0.0,1,1
CUST00555,loyal customers,18,6,4854.27,2.0,0.0,1,1
CUST00556,at-risk customers,86,1,936.16,1.0,0.0,1,1
CUST00557,loyal customers,26,7,5364.05,1.0,0.0,1,1
CUST00558,dormant customers,459,2,679.0699999999999,0.0,0.0,1,1
CUST00559,regular customers,15,3,1821.47,0.0,0.0,1,1
CUST00560,dormant customers,291,1,1135.13,0.0,0.0,1,1
CUST00561,regular customers,14,3,2339.96,1.0,0.0,1,1
CUST00562,dormant customers,319,2,899.8599999999999,2.0,0.5,1,1
CUST00563,dormant customers,165,2,887.86,0.0,0.0,1,1
CUST00564,loyal customers,190,8,4592.1900000000005,3.0,0.0,1,1
CUST00565,regular customers,1,2,1089.79,0.0,0.0,1,1
CUST00566,regular customers,2,3,1894.99,0.0,0.0,1,1
CUST00567,champions,34,10,6288.55,1.0,0.0,1,1
CUST00568,at-risk customers,94,1,482.12,0.0,0.0,1,1
CUST00569,regular customers,13,3,944.54,0.0,0.0,1,1
CUST00570,dormant customers,228,3,2545.7200000000003,1.0,0.3333333333333333,1,1
CUST00571,regular customers,21,3,1977.83,1.0,0.3333333333333333,1,1
CUST00572,loyal customers,111,6,3305.75,0.0,0.0,1,1
CUST00573,dormant customers,185,5,2912.39,1.0,0.0,1,1
CUST00574,loyal customers,1,9,7029.03,1.0,0.1111111111111111,1,1
CUST00575,dormant customers,143,1,548.72,1.0,0.0,1,1
CUST00576,at-risk customers,106,2,799.27,0.0,0.0,1,1
CUST00577,loyal customers,23,7,5138.93,1.0,0.0,1,1
CUST00578,dormant customers,436,2,3054.7200000000003,0.0,0.0,1,1
CUST00579,at-risk customers,70,1,301.68,0.0,0.0,1,1
CUST00580,regular customers,27,2,1073.3,0.0,0.0,1,1
CUST00581,dormant customers,136,2,1527.79,0.0,0.0,1,1
CUST00582,dormant customers,346,1,392.06,1.0,0.0,1,1
CUST00583,dormant customers,323,4,3652.46,1.0,0.0,1,1
CUST00584,dormant customers,143,1,591.05,0.0,0.0,1,1
CUST00585,loyal customers,31,9,5765.21,2.0,0.0,1,1
CUST00586,dormant customers,188,4,1853.61,2.0,0.0,1,1
CUST00587,regular customers,5,2,811.8,0.0,0.5,1,1
CUST00588,regular customers,55,2,1020.69,0.0,0.0,1,1
CUST00589,dormant customers,131,5,4196.7699999999995,1.0,0.0,1,1
CUST00590,dormant customers,200,3,3961.05,2.0,0.0,1,1
CUST00591,dormant customers,129,2,1767.15,1.0,0.0,1,1
CUST00592,at-risk customers,80,2,1084.48,0.0,0.0,1,1
CUST00593,loyal customers,14,6,4295.48,1.0,0.0,1,1
CUST00594,dormant customers,151,1,448.78,0.0,0.0,1,1
CUST00595,loyal customers,51,6,3393.2200000000003,0.0,0.0,1,1
CUST00596,regular customers,110,4,2927.96,3.0,0.0,1,1
CUST00597,regular customers,112,4,3041.18,2.0,0.0,1,1
CUST00598,regular customers,23,4,2429.15,0.0,0.0,1,1
CUST00599,regular customers,17,5,3511.4900000000002,1.0,0.0,1,1
CUST00600,dormant customers,323,3,1248.1399999999999,0.0,0.0,1,1
CUST00601,dormant customers,130,1,537.85,0.0,0.0,1,1
CUST00602,dormant customers,151,1,171.18,0.0,0.0,1,1
CUST00603,champions,8,10,5262.13,4.0,0.0,1,1
CUST00604,regular customers,11,3,1794.88,0.0,0.3333333333333333,1,1
CUST00605,dormant customers,220,5,3199.79,2.0,0.0,1,1
CUST00606,dormant customers,180,1,240.15,0.0,0.0,1,1
CUST00607,dormant customers,309,3,2332.76,0.0,0.0,1,1
CUST00608,regular customers,33,4,3561.7799999999997,1.0,0.0,1,1
CUST00609,loyal customers,17,6,5268.07,2.0,0.0,1,1
CUST00610,loyal customers,38,6,4356.29,2.0,0.3333333333333333,1,1
CUST00611,dormant customers,295,4,3472.66,3.0,0.25,1,1
CUST00612,at-risk customers,108,2,2120.98,0.0,0.0,1,1
CUST00613,loyal customers,10,8,6032.84,2.0,0.125,1,1
CUST00614,dormant customers,256,1,267.96,0.0,0.0,1,1
CUST00615,at-risk customers,94,1,446.03,1.0,1.0,1,1
CUST00616,regular customers,96,5,2628.3,1.0,0.0,1,1
CUST00617,champions,20,13,7918.74,5.0,0.07692307692307693,1,1
CUST00618,regular customers,41,3,2003.1,0.0,0.0,1,1
CUST00619,loyal customers,0,6,2572.91,0.0,0.0,1,1
CUST00620,regular customers,42,2,1045.42,1.0,0.0,1,1
CUST00621,dormant customers,152,1,348.53,0.0,0.0,1,1
CUST00622,dormant customers,240,3,2009.7800000000002,0.0,0.0,1,1
CUST00623,regular customers,59,5,3290.23,2.0,0.2,1,1
CUST00624,dormant customers,292,1,270.09,0.0,0.0,1,1
CUST00625,dormant customers,126,4,2155.58,0.0,0.0,1,1
CUST00626,regular customers,57,3,2283.05,1.0,0.0,1,1
CUST00627,dormant customers,135,3,2765.27,1.0,0.0,1,1
CUST00628,loyal customers,35,6,3681.37,2.0,0.0,1,1
CUST00629,regular customers,23,2,1364.28,0.0,0.0,1,1
CUST00630,regular customers,53,4,3090.95,0.0,0.0,1,1
CUST00631,champions,128,10,6076.9,2.0,0.1,1,1
CUST00632,dormant customers,121,1,1078.63,0.0,0.0,1,1
CUST00633,regular customers,35,2,2549.94,0.0,0.0,1,1
CUST00634,dormant customers,178,4,1711.76,2.0,0.25,1,1
CUST00635,dormant customers,194,1,1016.46,0.0,0.0,1,1
CUST00636,regular customers,8,3,3886.17,0.0,0.0,1,1
CUST00637,loyal customers,26,7,6428.4,1.0,0.0,1,1
CUST00638,loyal customers,233,6,3093.33,0.0,0.0,1,1
CUST00639,dormant customers,429,3,2753.19,0.0,0.0,1,1
CUST00640,dormant customers,190,1,641.86,0.0,0.0,1,1
CUST00641,loyal customers,51,7,6023.219999999999,1.0,0.0,1,1
CUST00642,regular customers,38,4,3164.42,0.0,0.25,1,1
CUST00643,dormant customers,215,1,1091.34,0.0,0.0,1,1
CUST00644,loyal customers,138,7,3822.27,0.0,0.0,1,1
CUST00645,dormant customers,312,3,2730.59,2.0,0.0,1,1
CUST00646,loyal customers,50,7,6203.32,1.0,0.14285714285714285,1,1
CUST00647,dormant customers,124,1,507.52,1.0,0.0,1,1
CUST00648,regular customers,0,4,2724.16,0.0,0.25,1,1
CUST00649,loyal customers,184,6,3181.62,4.0,0.16666666666666666,1,1
CUST00650,at-risk customers,119,3,2622.0099999999998,0.0,0.0,1,1
CUST00651,loyal customers,55,8,5404.83,0.0,0.0,1,1
CUST00652,regular customers,20,5,5030.61,0.0,0.0,1,1
CUST00653,regular customers,7,5,4120.93,0.0,0.0,1,1
CUST00654,loyal customers,13,8,7323.56,2.0,0.25,1,1
CUST00655,champions,4,11,6803.96,0.0,0.0,1,1
CUST00656,regular customers,36,5,4088.21,1.0,0.0,1,1
CUST00657,dormant customers,123,4,1287.49,1.0,0.25,1,1
CUST00658,dormant customers,279,2,2355.97,1.0,0.0,1,1
CUST00659,regular customers,21,3,1580.63,0.0,0.0,1,1
CUST00660,regular customers,15,2,1265.6799999999998,0.0,0.0,1,1
CUST00661,dormant customers,240,3,1105.96,1.0,0.0,1,1
CUST00662,dormant customers,184,1,852.96,0.0,0.0,1,1
CUST00663,loyal customers,124,8,5700.78,2.0,0.125,1,1
CUST00664,regular customers,18,2,883.48,1.0,0.0,1,1
CUST00665,champions,35,10,7120.71,2.0,0.1,1,1
CUST00666,regular customers,46,2,1618.57,1.0,0.0,1,1
CUST00667,loyal customers,12,6,6032.9400000000005,2.0,0.16666666666666666,1,1
CUST00668,at-risk customers,102,2,952.4100000000001,0.0,0.0,1,1
CUST00669,regular customers,26,4,3395.9199999999996,0.0,0.0,1,1
CUST00670,dormant customers,302,4,3756.69,1.0,0.0,1,1
CUST00671,loyal customers,22,9,6239.3,1.0,0.0,1,1
CUST00672,dormant customers,201,1,434.37,0.0,0.0,1,1
CUST00673,dormant customers,178,1,1297.2,0.0,0.0,1,1
CUST00674,loyal customers,116,8,4178.67,0.0,0.0,1,1
CUST00675,loyal customers,2,7,7603.18,0.0,0.0,1,1
CUST00676,regular customers,27,3,1606.63,1.0,0.0,1,1
CUST00677,regular customers,9,4,2691.15,0.0,0.25,1,1
CUST00678,dormant customers,256,2,1145.87,0.0,0.0,1,1
CUST00679,loyal customers,41,9,6746.18,2.0,0.0,1,1
CUST00680,dormant customers,275,1,1087.83,0.0,0.0,1,1
CUST00681,dormant customers,271,1,1372.4,1.0,1.0,1,1
CUST00682,regular customers,43,2,1874.3400000000001,1.0,0.0,1,1
CUST00683,high-value but unhappy,55,4,5494.98,2.0,0.0,1,1
CUST00684,dormant customers,200,4,2472.73,1.0,0.0,1,1
CUST00685,regular customers,2,2,1840.04,0.0,0.0,1,1
CUST00686,dormant customers,187,3,1409.0900000000001,0.0,0.0,1,1
CUST00687,dormant customers,177,5,4129.24,0.0,0.0,1,1
CUST00688,loyal customers,0,7,5107.13,1.0,0.14285714285714285,1,1
CUST00689,regular customers,9,5,4970.84,0.0,0.0,1,1
CUST00690,loyal customers,2,8,8522.94,1.0,0.0,1,1
CUST00691,regular customers,3,4,3542.44,0.0,0.0,1,1
CUST00692,at-risk customers,118,3,1850.73,0.0,0.0,1,1
CUST00693,high-value but unhappy,207,5,6136.5,2.0,0.0,1,1
CUST00694,dormant customers,134,1,345.14,0.0,0.0,1,1
CUST00695,dormant customers,258,1,616.85,1.0,0.0,1,1
CUST00696,loyal customers,49,7,6460.69,1.0,0.0,1,1
CUST00697,regular customers,44,5,4965.610000000001,1.0,0.2,1,1
CUST00698,champions,11,10,7429.34,4.0,0.3,1,1
CUST00699,regular customers,9,5,2461.35,0.0,0.0,1,1
CUST00700,regular customers,54,5,3912.53,0.0,0.0,1,1
CUST00701,dormant customers,182,5,6476.26,1.0,0.0,1,1
CUST00702,loyal customers,137,6,8044.75,2.0,0.16666666666666666,1,1
CUST00703,dormant customers,164,1,360.06,0.0,0.0,1,1
CUST00704,regular customers,82,4,3057.83,1.0,0.0,1,1
CUST00705,at-risk customers,72,1,872.61,1.0,1.0,1,1
CUST00706,regular customers,2,4,3502.83,0.0,0.0,1,1
CUST00707,regular customers,16,5,3300.72,2.0,0.2,1,1
CUST00708,loyal customers,36,8,6518.05,1.0,0.0,1,1
CUST00709,dormant customers,189,1,1966.47,0.0,0.0,1,1
CUST00710,loyal customers,37,9,6176.62,2.0,0.0,1,1
CUST00711,loyal customers,55,9,5936.34,2.0,0.1111111111111111,1,1
CUST00712,loyal customers,15,6,2661.77,1.0,0.0,1,1
CUST00713,champions,56,10,9663.26,3.0,0.1,1,1
CUST00714,loyal customers,37,7,3312.77,1.0,0.14285714285714285,1,1
CUST00715,regular customers,39,4,1416.25,0.0,0.0,1,1
CUST00716,loyal customers,10,8,5285.9800000000005,1.0,0.0,1,1
CUST00717,regular customers,46,2,1150.47,0.0,0.0,1,1
CUST00718,dormant customers,177,2,697.62,0.0,0.0,1,1
CUST00719,loyal customers,17,6,3929.59,1.0,0.16666666666666666,1,1
CUST00720,dormant customers,351,5,3086.61,2.0,0.2,1,1
CUST00721,regular customers,3,3,3509.03,0.0,0.0,1,1
CUST00722,at-risk customers,90,1,256.54,1.0,1.0,1,1
CUST00723,dormant customers,129,1,546.81,0.0,0.0,1,1
CUST00724,regular customers,16,3,1850.54,0.0,0.0,1,1
CUST00725,dormant customers,201,3,2162.5,0.0,0.0,1,1
CUST00726,champions,6,11,8607.95,4.0,0.09090909090909091,1,1
CUST00727,regular customers,68,5,3822.01,1.0,0.2,1,1
CUST00728,dormant customers,126,1,396.38,1.0,1.0,1,1
CUST00729,dormant customers,200,1,1324.83,0.0,0.0,1,1
CUST00730,regular customers,12,3,2210.89,0.0,0.0,1,1
CUST00731,dormant customers,196,2,1457.58,0.0,0.0,1,1
CUST00732,regular customers,1,2,874.98,1.0,0.0,1,1
CUST00733,regular customers,12,5,3335.1400000000003,0.0,0.0,1,1
CUST00734,loyal customers,6,8,7745.88,2.0,0.125,1,1
CUST00735,loyal customers,16,6,3033.34,1.0,0.0,1,1
CUST00736,dormant customers,126,3,1727.68,0.0,0.0,1,1
CUST00737,regular customers,9,2,1532.3600000000001,0.0,0.0,1,1
CUST00738,dormant customers,138,1,545.24,1.0,1.0,1,1
CUST00739,regular customers,14,2,1791.41,0.0,0.0,1,1
CUST00740,dormant customers,321,5,4065.24,1.0,0.2,1,1
CUST00741,regular customers,6,4,2160.6800000000003,0.0,0.0,1,1
CUST00742,at-risk customers,109,2,1288.91,0.0,0.0,1,1
CUST00743,loyal customers,0,6,4040.7300000000005,1.0,0.16666666666666666,1,1
CUST00744,dormant customers,125,2,1108.58,0.0,0.0,1,1
CUST00745,regular customers,0,3,2562.92,0.0,0.0,1,1
CUST00746,dormant customers,237,2,1625.12,0.0,0.0,1,1
CUST00747,regular customers,5,3,2136.34,1.0,0.0,1,1
CUST00748,loyal customers,49,8,5195.88,1.0,0.0,1,1
CUST00749,regular customers,38,3,2194.94,0.0,0.0,1,1
CUST00750,regular customers,17,5,4398.99,0.0,0.0,1,1
CUST00751,regular customers,20,3,2524.67,0.0,0.0,1,1
CUST00752,dormant customers,157,2,1319.5500000000002,1.0,0.0,1,1
CUST00753,dormant customers,203,1,1093.17,0.0,0.0,1,1
CUST00754,regular customers,33,5,5744.99,1.0,0.0,1,1
CUST00755,dormant customers,260,2,1585.3600000000001,1.0,0.5,1,1
CUST00756,dormant customers,173,3,3223.87,2.0,0.0,1,1
CUST00757,loyal customers,16,6,3257.69,0.0,0.0,1,1
CUST00758,champions,20,12,8199.88,0.0,0.0,1,1
CUST00759,at-risk customers,98,2,1562.24,0.0,0.0,1,1
CUST00760,dormant customers,222,2,1132.19,1.0,0.5,1,1
CUST00761,dormant customers,253,2,1069.58,0.0,0.0,1,1
CUST00762,regular customers,8,3,3513.6699999999996,1.0,0.3333333333333333,1,1
CUST00763,dormant customers,248,4,4210.57,0.0,0.0,1,1
CUST00764,loyal customers,5,7,5460.74,0.0,0.0,1,1
CUST00765,dormant customers,158,3,2692.35,1.0,0.0,1,1
CUST00766,dormant customers,226,2,1783.35,0.0,0.0,1,1
CUST00767,loyal customers,135,7,3498.46,3.0,0.0,1,1
CUST00768,regular customers,27,5,4145.38,1.0,0.0,1,1
CUST00769,loyal customers,78,6,2815.44,2.0,0.0,1,1
CUST00770,loyal customers,27,6,4420.31,1.0,0.0,1,1
CUST00771,dormant customers,150,1,456.76,1.0,0.0,1,1
CUST00772,dormant customers,250,3,3114.63,0.0,0.0,1,1
CUST00773,dormant customers,131,3,2278.26,1.0,0.0,1,1
CUST00774,dormant customers,161,3,1439.8,0.0,0.0,1,1
CUST00775,regular customers,10,3,2261.05,0.0,0.0,1,1
CUST00776,dormant customers,195,4,3024.9399999999996,0.0,0.0,1,1
CUST00777,regular customers,15,2,2052.7,0.0,0.0,1,1
CUST00778,dormant customers,391,4,3444.29,1.0,0.0,1,1
CUST00779,regular customers,9,2,1509.0500000000002,0.0,0.0,1,1
CUST00780,loyal customers,45,6,4641.68,3.0,0.16666666666666666,1,1
CUST00781,regular customers,45,2,735.97,0.0,0.0,1,1
CUST00782,dormant customers,254,1,505.28,0.0,0.0,1,1
CUST00783,loyal customers,292,6,4123.36,1.0,0.0,1,1
CUST00784,regular customers,105,5,3103.73,0.0,0.0,1,1
CUST00785,loyal customers,8,9,6686.259999999999,1.0,0.0,1,1
CUST00786,high-value but unhappy,210,5,5359.3,3.0,0.2,1,1
CUST00787,loyal customers,43,8,6425.65,2.0,0.0,1,1
CUST00788,regular customers,11,4,2375.38,0.0,0.0,1,1
CUST00789,regular customers,21,4,2430.0,0.0,0.0,1,1
CUST00790,dormant customers,138,1,458.83,1.0,0.0,1,1
CUST00791,dormant customers,290,1,1187.93,1.0,0.0,1,1
CUST00792,loyal customers,208,6,2976.79,1.0,0.0,1,1
CUST00793,dormant customers,173,3,2463.2,0.0,0.0,1,1
CUST00794,dormant customers,231,5,2824.37,2.0,0.0,1,1
CUST00795,dormant customers,198,4,3787.58,0.0,0.0,1,1
CUST00796,dormant customers,211,3,5388.48,0.0,0.0,1,1
CUST00797,loyal customers,45,6,4173.97,0.0,0.0,1,1
CUST00798,champions,54,11,7027.3,1.0,0.0,1,1
CUST00799,loyal customers,116,6,3798.88,1.0,0.0,1,1
CUST00800,champions,54,11,11321.24,4.0,0.18181818181818182,1,1
CUST00801,dormant customers,136,3,3345.79,1.0,0.0,1,1
CUST00802,dormant customers,261,1,1787.0,0.0,0.0,1,1
CUST00803,loyal customers,14,9,6758.16,1.0,0.1111111111111111,1,1
CUST00804,regular customers,31,3,4024.96,0.0,0.0,1,1
CUST00805,regular customers,12,2,1767.23,0.0,0.0,1,1
CUST00806,regular customers,11,4,2638.59,0.0,0.0,1,1
CUST00807,dormant customers,172,2,1827.0300000000002,0.0,0.0,1,1
CUST00808,loyal customers,17,8,4724.89,2.0,0.125,1,1
CUST00809,regular customers,51,4,2499.37,2.0,0.25,1,1
CUST00810,regular customers,54,2,1187.01,0.0,0.0,1,1
CUST00811,loyal customers,244,6,3477.9399999999996,0.0,0.0,1,1
CUST00812,dormant customers,249,1,383.16,0.0,0.0,1,1
CUST00813,champions,37,10,10122.32,4.0,0.0,1,1
CUST00814,regular customers,50,4,4209.28,0.0,0.25,1,1
CUST00815,loyal customers,6,6,8248.23,2.0,0.16666666666666666,1,1
CUST00816,regular customers,9,4,4139.43,1.0,0.0,1,1
CUST00817,champions,42,15,12291.02,1.0,0.0,1,1
CUST00818,dormant customers,207,1,988.84,1.0,0.0,1,1
CUST00819,regular customers,3,5,2464.45,1.0,0.0,1,1
CUST00820,dormant customers,249,2,935.6700000000001,0.0,0.0,1,1
CUST00821,regular customers,36,4,1560.22,2.0,0.25,1,1
CUST00822,loyal customers,46,7,5444.48,1.0,0.0,1,1
CUST00823,loyal customers,206,8,3291.63,3.0,0.25,1,1
CUST00824,regular customers,26,5,3095.46,0.0,0.0,1,1
CUST00825,dormant customers,157,1,410.77,0.0,0.0,1,1
CUST00826,champions,218,10,8171.4,2.0,0.0,1,1
CUST00827,regular customers,20,2,2194.51,0.0,0.0,1,1
CUST00828,dormant customers,150,1,355.91,0.0,0.0,1,1
CUST00829,champions,13,11,6982.35,1.0,0.0,1,1
CUST00830,regular customers,14,4,1997.9499999999998,0.0,0.0,1,1
CUST00831,regular customers,6,4,2386.85,2.0,0.0,1,1
CUST00832,regular customers,45,2,1058.1299999999999,0.0,0.0,1,1
CUST00833,dormant customers,127,1,1142.84,0.0,0.0,1,1
CUST00834,regular customers,14,5,2537.02,1.0,0.2,1,1
