customer_id,segment_name,recency,frequency,monetary,ticket_count,refund_rate,web_activity,campaign_count
CUST00390,At-Risk Customers,114,2,1639.4299999999998,1.0,0.0,1,1
CUST00391,Loyal Customers,49,4,3250.96,0.0,0.0,1,1
CUST00392,Dormant Customers,193,7,5290.95,0.0,0.0,1,1
CUST00393,Regular Customers,2,3,2797.96,1.0,0.0,1,1
CUST00394,Regular Customers,49,2,1196.59,1.0,0.0,1,1
CUST00395,Loyal Customers,7,4,2294.75,1.0,0.0,1,1
CUST00396,Loyal Customers,46,6,3382.7599999999998,1.0,0.0,1,1
CUST00397,High-Value but Unhappy,139,11,9647.73,4.0,0.0,1,1
CUST00398,Loyal Customers,29,5,3322.37,1.0,0.0,1,1
CUST00399,Dormant Customers,322,4,2749.65,0.0,0.0,1,1
CUST00400,Regular Customers,34,2,1613.97,0.0,0.0,1,1
CUST00401,Regular Customers,7,2,1106.27,1.0,0.0,1,1
CUST00402,Dormant Customers,192,3,1410.06,1.0,0.0,1,1
CUST00403,Regular Customers,28,3,2404.71,0.0,0.0,1,1
CUST00404,High-Value but Unhappy,253,6,4631.52,2.0,0.0,1,1
CUST00405,At-Risk Customers,62,1,282.03,1.0,1.0,1,1
CUST00406,Loyal Customers,22,4,1427.6,1.0,0.0,1,1
CUST00407,Regular Customers,16,2,2405.56,0.0,0.0,1,1
CUST00408,Loyal Customers,53,8,4751.44,4.0,0.125,1,1
CUST00409,High-Value but Unhappy,118,7,4946.35,3.0,0.42857142857142855,1,1
CUST00410,Regular Customers,50,3,2009.71,1.0,0.0,1,1
CUST00411,Dormant Customers,313,1,1756.76,0.0,0.0,1,1
CUST00412,Dormant Customers,589,1,1486.51,0.0,0.0,1,1
CUST00413,Loyal Customers,27,4,2693.84,2.0,0.25,1,1
CUST00414,At-Risk Customers,63,1,311.44,1.0,1.0,1,1
CUST00415,Dormant Customers,180,2,2282.07,1.0,0.0,1,1
CUST00416,At-Risk Customers,59,3,1804.88,1.0,0.0,1,1
CUST00417,Dormant Customers,211,4,2750.0299999999997,0.0,0.0,1,1
CUST00418,Regular Customers,47,3,2381.17,1.0,0.0,1,1
CUST00419,At-Risk Customers,158,2,1795.1,0.0,0.0,1,1
CUST00420,Loyal Customers,47,5,4695.67,1.0,0.0,1,1
CUST00421,Loyal Customers,46,8,6285.45,2.0,0.125,1,1
CUST00422,Dormant Customers,185,2,1075.03,0.0,0.0,1,1
CUST00423,Dormant Customers,195,3,2349.76,0.0,0.0,1,1
CUST00424,At-Risk Customers,173,2,1297.49,1.0,0.0,1,1
CUST00425,Loyal Customers,3,5,3571.95,0.0,0.0,1,1
CUST00426,At-Risk Customers,137,2,1478.25,0.0,0.0,1,1
CUST00427,At-Risk Customers,61,2,331.53,1.0,0.5,1,1
CUST00428,Champions,1,8,5359.36,1.0,0.0,1,1
CUST00429,Regular Customers,13,3,1361.81,1.0,0.0,1,1
CUST00430,Loyal Customers,18,4,2817.12,0.0,0.0,1,1
CUST00431,Dormant Customers,214,2,903.65,0.0,0.0,1,1
CUST00432,Regular Customers,172,4,5036.07,0.0,0.0,1,1
CUST00433,Loyal Customers,52,7,5386.66,4.0,0.14285714285714285,1,1
CUST00434,Regular Customers,33,3,1824.26,0.0,0.0,1,1
CUST00435,Dormant Customers,260,3,1740.56,1.0,0.3333333333333333,1,1
CUST00436,Loyal Customers,8,5,5612.16,0.0,0.0,1,1
CUST00437,Regular Customers,48,3,2048.04,0.0,0.0,1,1
CUST00438,At-Risk Customers,124,3,2466.39,3.0,1.0,1,1
CUST00439,At-Risk Customers,179,3,1981.34,1.0,0.3333333333333333,1,1
CUST00440,At-Risk Customers,124,1,325.03,1.0,0.0,1,1
CUST00441,Dormant Customers,271,1,786.67,1.0,0.0,1,1
CUST00442,Regular Customers,129,8,4905.34,1.0,0.0,1,1
CUST00443,Dormant Customers,325,3,1694.35,0.0,0.0,1,1
CUST00444,Dormant Customers,292,1,520.84,0.0,0.0,1,1
CUST00445,At-Risk Customers,59,2,2068.62,0.0,0.0,1,1
CUST00446,At-Risk Customers,86,1,521.16,0.0,0.0,1,1
CUST00447,Loyal Customers,7,8,3821.6,2.0,0.125,1,1
CUST00448,High-Value but Unhappy,196,5,4291.91,3.0,0.4,1,1
CUST00449,Dormant Customers,269,2,661.52,0.0,0.0,1,1
CUST00450,At-Risk Customers,56,2,1364.32,0.0,0.0,1,1
CUST00451,Regular Customers,59,5,4244.52,2.0,0.2,1,1
CUST00452,Dormant Customers,316,6,1929.85,1.0,0.0,1,1
CUST00453,Loyal Customers,52,5,3564.87,1.0,0.0,1,1
CUST00454,Champions,5,7,5177.76,2.0,0.0,1,1
CUST00455,Dormant Customers,333,3,1616.76,1.0,0.0,1,1
CUST00456,Dormant Customers,207,4,3440.2,1.0,0.0,1,1
CUST00457,Dormant Customers,381,2,1371.21,0.0,0.0,1,1
CUST00458,Regular Customers,39,3,1730.31,0.0,0.0,1,1
CUST00459,Dormant Customers,297,3,2928.0299999999997,2.0,0.3333333333333333,1,1
CUST00460,Loyal Customers,47,12,9567.38,1.0,0.08333333333333333,1,1
CUST00461,Dormant Customers,254,4,1579.47,0.0,0.0,1,1
CUST00462,At-Risk Customers,95,3,2689.5,1.0,0.0,1,1
CUST00463,Champions,9,7,7375.860000000001,0.0,0.0,1,1
CUST00464,High-Value but Unhappy,166,10,6495.79,3.0,0.1,1,1
CUST00465,Dormant Customers,237,1,1298.74,0.0,0.0,1,1
CUST00466,Champions,17,12,6279.43,2.0,0.08333333333333333,1,1
CUST00467,Regular Customers,5,3,1620.28,0.0,0.0,1,1
CUST00468,Dormant Customers,258,2,1077.8600000000001,1.0,0.5,1,1
CUST00469,Loyal Customers,0,4,2772.31,0.0,0.0,1,1
CUST00470,Dormant Customers,226,5,3508.62,2.0,0.0,1,1
CUST00471,Dormant Customers,186,1,307.23,0.0,0.0,1,1
CUST00472,Loyal Customers,25,5,4789.49,0.0,0.0,1,1
CUST00473,Dormant Customers,181,6,3513.72,2.0,0.16666666666666666,1,1
CUST00474,Loyal Customers,0,4,2364.05,1.0,0.25,1,1
CUST00475,Champions,7,10,7340.669999999999,0.0,0.0,1,1
CUST00476,High-Value but Unhappy,200,7,6233.25,3.0,0.14285714285714285,1,1
CUST00477,Regular Customers,59,5,3519.83,0.0,0.0,1,1
CUST00478,Loyal Customers,42,4,2005.68,0.0,0.0,1,1
CUST00479,Dormant Customers,329,1,319.34,1.0,0.0,1,1
CUST00480,Dormant Customers,208,7,4227.82,0.0,0.0,1,1
CUST00481,Loyal Customers,53,4,1811.91,0.0,0.0,1,1
CUST00482,Loyal Customers,11,6,3296.44,0.0,0.16666666666666666,1,1
CUST00483,Loyal Customers,34,8,5388.37,1.0,0.125,1,1
CUST00484,High-Value but Unhappy,58,6,6028.98,3.0,0.3333333333333333,1,1
CUST00485,Dormant Customers,288,5,2971.02,2.0,0.0,1,1
CUST00486,Regular Customers,42,2,1807.8600000000001,0.0,0.0,1,1
CUST00487,Loyal Customers,22,8,3049.97,6.0,0.125,1,1
CUST00488,Dormant Customers,277,4,2427.65,0.0,0.0,1,1
CUST00489,Dormant Customers,270,1,963.44,0.0,0.0,1,1
CUST00490,Regular Customers,33,2,2074.38,1.0,0.5,1,1
CUST00491,Regular Customers,25,3,1795.63,1.0,0.3333333333333333,1,1
CUST00492,Loyal Customers,50,7,6233.68,1.0,0.14285714285714285,1,1
CUST00493,At-Risk Customers,168,2,1757.06,1.0,0.5,1,1
CUST00494,Regular Customers,15,3,3012.2300000000005,0.0,0.0,1,1
CUST00495,Regular Customers,40,3,2838.69,0.0,0.0,1,1
CUST00496,Regular Customers,53,3,2971.8500000000004,0.0,0.0,1,1
CUST00497,Dormant Customers,219,1,1724.62,0.0,0.0,1,1
CUST00498,Loyal Customers,49,4,2790.75,0.0,0.0,1,1
CUST00499,Loyal Customers,26,4,3425.97,1.0,0.0,1,1
CUST00500,Loyal Customers,33,4,3749.66,0.0,0.0,1,1
CUST00501,Loyal Customers,26,5,3852.58,1.0,0.0,1,1
CUST00502,Loyal Customers,9,4,2253.2200000000003,0.0,0.0,1,1
CUST00503,Loyal Customers,28,8,5763.58,3.0,0.125,1,1
CUST00504,Regular Customers,10,3,3098.74,0.0,0.0,1,1
CUST00505,Regular Customers,3,2,1468.8,0.0,0.0,1,1
CUST00506,Champions,14,10,9069.6,4.0,0.0,1,1
CUST00507,Dormant Customers,180,2,3345.6800000000003,0.0,0.0,1,1
CUST00508,Regular Customers,37,2,1632.0,0.0,0.5,1,1
CUST00509,Regular Customers,23,2,1206.64,0.0,0.0,1,1
CUST00510,Dormant Customers,222,4,3630.48,1.0,0.25,1,1
CUST00511,Champions,3,7,4352.03,1.0,0.14285714285714285,1,1
CUST00512,Regular Customers,76,4,2468.63,1.0,0.0,1,1
CUST00513,Loyal Customers,30,10,7681.32,3.0,0.0,1,1
CUST00514,At-Risk Customers,153,1,1687.55,0.0,0.0,1,1
CUST00515,Loyal Customers,28,4,2719.65,1.0,0.25,1,1
CUST00516,At-Risk Customers,87,1,623.59,0.0,0.0,1,1
CUST00517,Champions,11,7,4546.23,2.0,0.0,1,1
CUST00518,Regular Customers,34,2,852.7099999999999,0.0,0.0,1,1
CUST00519,Regular Customers,25,2,823.83,0.0,0.0,1,1
CUST00520,Loyal Customers,26,8,5224.33,0.0,0.0,1,1
CUST00521,Loyal Customers,54,8,3956.92,1.0,0.0,1,1
CUST00522,Dormant Customers,522,1,1688.22,0.0,0.0,1,1
CUST00523,Loyal Customers,52,4,3188.02,1.0,0.0,1,1
CUST00524,High-Value but Unhappy,71,10,7161.96,2.0,0.1,1,1
CUST00525,Dormant Customers,280,4,1916.75,0.0,0.0,1,1
CUST00526,Regular Customers,4,2,1519.72,0.0,0.5,1,1
CUST00527,Loyal Customers,33,8,6642.15,0.0,0.0,1,1
CUST00528,Regular Customers,42,2,1159.92,0.0,0.0,1,1
CUST00529,Regular Customers,42,2,2291.65,1.0,0.0,1,1
CUST00530,Loyal Customers,31,5,3597.6600000000003,0.0,0.0,1,1
CUST00531,At-Risk Customers,103,2,648.41,1.0,0.0,1,1
CUST00532,Regular Customers,178,4,4895.42,1.0,0.0,1,1
CUST00533,Regular Customers,11,3,2081.04,1.0,0.0,1,1
CUST00534,Regular Customers,134,5,3110.46,1.0,0.0,1,1
CUST00535,Dormant Customers,198,5,5156.9,0.0,0.0,1,1
CUST00536,Loyal Customers,5,5,4909.41,0.0,0.0,1,1
CUST00537,Loyal Customers,11,4,3404.59,0.0,0.0,1,1
CUST00538,Champions,7,9,7445.27,0.0,0.0,1,1
CUST00539,Loyal Customers,47,9,8708.79,3.0,0.0,1,1
CUST00540,Loyal Customers,34,8,5915.85,3.0,0.0,1,1
CUST00541,Loyal Customers,29,7,5077.73,1.0,0.0,1,1
CUST00542,Loyal Customers,8,4,2512.91,0.0,0.0,1,1
CUST00543,Dormant Customers,257,4,2320.55,0.0,0.0,1,1
CUST00544,At-Risk Customers,145,2,2284.46,0.0,0.0,1,1
CUST00545,Regular Customers,20,2,922.53,1.0,0.0,1,1
CUST00546,Loyal Customers,19,4,3320.79,0.0,0.0,1,1
CUST00547,At-Risk Customers,59,2,1679.69,1.0,1.0,1,1
CUST00548,Regular Customers,43,3,3100.27,0.0,0.0,1,1
CUST00549,Dormant Customers,192,2,1035.57,1.0,0.0,1,1
CUST00550,Regular Customers,3,3,2353.73,0.0,0.0,1,1
CUST00551,Loyal Customers,31,4,2251.44,0.0,0.0,1,1
CUST00552,Regular Customers,33,3,2303.36,0.0,0.0,1,1
CUST00553,Dormant Customers,353,4,3183.11,0.0,0.0,1,1
CUST00554,Loyal Customers,2,6,4226.39,0.0,0.0,1,1
CUST00555,Champions,18,6,4854.27,2.0,0.0,1,1
CUST00556,At-Risk Customers,86,1,936.16,1.0,0.0,1,1
CUST00557,Loyal Customers,26,7,5364.05,1.0,0.0,1,1
CUST00558,Dormant Customers,459,2,679.0699999999999,0.0,0.0,1,1
CUST00559,Regular Customers,15,3,1821.47,0.0,0.0,1,1
CUST00560,Dormant Customers,291,1,1135.13,0.0,0.0,1,1
CUST00561,Regular Customers,14,3,2339.96,1.0,0.0,1,1
CUST00562,Dormant Customers,319,2,899.8599999999999,2.0,0.5,1,1
CUST00563,At-Risk Customers,165,2,887.86,0.0,0.0,1,1
CUST00564,High-Value but Unhappy,190,8,4592.1900000000005,3.0,0.0,1,1
CUST00565,Regular Customers,1,2,1089.79,0.0,0.0,1,1
CUST00566,Regular Customers,2,3,1894.99,0.0,0.0,1,1
CUST00567,Loyal Customers,34,10,6288.55,1.0,0.0,1,1
CUST00568,At-Risk Customers,94,1,482.12,0.0,0.0,1,1
CUST00569,Regular Customers,13,3,944.54,0.0,0.0,1,1
CUST00570,Dormant Customers,228,3,2545.7200000000003,1.0,0.3333333333333333,1,1
CUST00571,Regular Customers,21,3,1977.83,1.0,0.3333333333333333,1,1
CUST00572,Regular Customers,111,6,3305.75,0.0,0.0,1,1
CUST00573,Dormant Customers,185,5,2912.39,1.0,0.0,1,1
CUST00574,Champions,1,9,7029.03,1.0,0.1111111111111111,1,1
CUST00575,At-Risk Customers,143,1,548.72,1.0,0.0,1,1
CUST00576,At-Risk Customers,106,2,799.27,0.0,0.0,1,1
CUST00577,Loyal Customers,23,7,5138.93,1.0,0.0,1,1
CUST00578,Dormant Customers,436,2,3054.7200000000003,0.0,0.0,1,1
CUST00579,At-Risk Customers,70,1,301.68,0.0,0.0,1,1
CUST00580,Regular Customers,27,2,1073.3,0.0,0.0,1,1
CUST00581,At-Risk Customers,136,2,1527.79,0.0,0.0,1,1
CUST00582,Dormant Customers,346,1,392.06,1.0,0.0,1,1
CUST00583,Dormant Customers,323,4,3652.46,1.0,0.0,1,1
CUST00584,At-Risk Customers,143,1,591.05,0.0,0.0,1,1
CUST00585,Loyal Customers,31,9,5765.21,2.0,0.0,1,1
CUST00586,Dormant Customers,188,4,1853.61,2.0,0.0,1,1
CUST00587,Regular Customers,5,2,811.8,0.0,0.5,1,1
CUST00588,Regular Customers,55,2,1020.69,0.0,0.0,1,1
CUST00589,Regular Customers,131,5,4196.7699999999995,1.0,0.0,1,1
CUST00590,Dormant Customers,200,3,3961.05,2.0,0.0,1,1
CUST00591,At-Risk Customers,129,2,1767.15,1.0,0.0,1,1
CUST00592,At-Risk Customers,80,2,1084.48,0.0,0.0,1,1
CUST00593,Champions,14,6,4295.48,1.0,0.0,1,1
CUST00594,At-Risk Customers,151,1,448.78,0.0,0.0,1,1
CUST00595,Loyal Customers,51,6,3393.2200000000003,0.0,0.0,1,1
CUST00596,Regular Customers,110,4,2927.96,3.0,0.0,1,1
CUST00597,Regular Customers,112,4,3041.18,2.0,0.0,1,1
CUST00598,Loyal Customers,23,4,2429.15,0.0,0.0,1,1
CUST00599,Loyal Customers,17,5,3511.4900000000002,1.0,0.0,1,1
CUST00600,Dormant Customers,323,3,1248.1399999999999,0.0,0.0,1,1
CUST00601,At-Risk Customers,130,1,537.85,0.0,0.0,1,1
CUST00602,At-Risk Customers,151,1,171.18,0.0,0.0,1,1
CUST00603,Champions,8,10,5262.13,4.0,0.0,1,1
CUST00604,Regular Customers,11,3,1794.88,0.0,0.3333333333333333,1,1
CUST00605,Dormant Customers,220,5,3199.79,2.0,0.0,1,1
CUST00606,Dormant Customers,180,1,240.15,0.0,0.0,1,1
CUST00607,Dormant Customers,309,3,2332.76,0.0,0.0,1,1
CUST00608,Loyal Customers,33,4,3561.7799999999997,1.0,0.0,1,1
CUST00609,Champions,17,6,5268.07,2.0,0.0,1,1
CUST00610,Loyal Customers,38,6,4356.29,2.0,0.3333333333333333,1,1
CUST00611,Dormant Customers,295,4,3472.66,3.0,0.25,1,1
CUST00612,At-Risk Customers,108,2,2120.98,0.0,0.0,1,1
CUST00613,Champions,10,8,6032.84,2.0,0.125,1,1
CUST00614,Dormant Customers,256,1,267.96,0.0,0.0,1,1
CUST00615,At-Risk Customers,94,1,446.03,1.0,1.0,1,1
CUST00616,Regular Customers,96,5,2628.3,1.0,0.0,1,1
CUST00617,Champions,20,13,7918.74,5.0,0.07692307692307693,1,1
CUST00618,Regular Customers,41,3,2003.1,0.0,0.0,1,1
CUST00619,Loyal Customers,0,6,2572.91,0.0,0.0,1,1
CUST00620,Regular Customers,42,2,1045.42,1.0,0.0,1,1
CUST00621,At-Risk Customers,152,1,348.53,0.0,0.0,1,1
CUST00622,Dormant Customers,240,3,2009.7800000000002,0.0,0.0,1,1
CUST00623,Regular Customers,59,5,3290.23,2.0,0.2,1,1
CUST00624,Dormant Customers,292,1,270.09,0.0,0.0,1,1
CUST00625,Regular Customers,126,4,2155.58,0.0,0.0,1,1
CUST00626,At-Risk Customers,57,3,2283.05,1.0,0.0,1,1
CUST00627,At-Risk Customers,135,3,2765.27,1.0,0.0,1,1
CUST00628,Loyal Customers,35,6,3681.37,2.0,0.0,1,1
CUST00629,Regular Customers,23,2,1364.28,0.0,0.0,1,1
CUST00630,Loyal Customers,53,4,3090.95,0.0,0.0,1,1
CUST00631,High-Value but Unhappy,128,10,6076.9,2.0,0.1,1,1
CUST00632,At-Risk Customers,121,1,1078.63,0.0,0.0,1,1
CUST00633,Regular Customers,35,2,2549.94,0.0,0.0,1,1
CUST00634,Regular Customers,178,4,1711.76,2.0,0.25,1,1
CUST00635,Dormant Customers,194,1,1016.46,0.0,0.0,1,1
CUST00636,Regular Customers,8,3,3886.17,0.0,0.0,1,1
CUST00637,Loyal Customers,26,7,6428.4,1.0,0.0,1,1
CUST00638,Dormant Customers,233,6,3093.33,0.0,0.0,1,1
CUST00639,Dormant Customers,429,3,2753.19,0.0,0.0,1,1
CUST00640,Dormant Customers,190,1,641.86,0.0,0.0,1,1
CUST00641,Loyal Customers,51,7,6023.219999999999,1.0,0.0,1,1
CUST00642,Loyal Customers,38,4,3164.42,0.0,0.25,1,1
CUST00643,Dormant Customers,215,1,1091.34,0.0,0.0,1,1
CUST00644,Regular Customers,138,7,3822.27,0.0,0.0,1,1
CUST00645,Dormant Customers,312,3,2730.59,2.0,0.0,1,1
CUST00646,Loyal Customers,50,7,6203.32,1.0,0.14285714285714285,1,1
CUST00647,At-Risk Customers,124,1,507.52,1.0,0.0,1,1
CUST00648,Loyal Customers,0,4,2724.16,0.0,0.25,1,1
CUST00649,Dormant Customers,184,6,3181.62,4.0,0.16666666666666666,1,1
CUST00650,At-Risk Customers,119,3,2622.0099999999998,0.0,0.0,1,1
CUST00651,Loyal Customers,55,8,5404.83,0.0,0.0,1,1
CUST00652,Loyal Customers,20,5,5030.61,0.0,0.0,1,1
CUST00653,Loyal Customers,7,5,4120.93,0.0,0.0,1,1
CUST00654,Champions,13,8,7323.56,2.0,0.25,1,1
CUST00655,Champions,4,11,6803.96,0.0,0.0,1,1
CUST00656,Loyal Customers,36,5,4088.21,1.0,0.0,1,1
CUST00657,Regular Customers,123,4,1287.49,1.0,0.25,1,1
CUST00658,Dormant Customers,279,2,2355.97,1.0,0.0,1,1
CUST00659,Regular Customers,21,3,1580.63,0.0,0.0,1,1
CUST00660,Regular Customers,15,2,1265.6799999999998,0.0,0.0,1,1
CUST00661,Dormant Customers,240,3,1105.96,1.0,0.0,1,1
CUST00662,Dormant Customers,184,1,852.96,0.0,0.0,1,1
CUST00663,High-Value but Unhappy,124,8,5700.78,2.0,0.125,1,1
CUST00664,Regular Customers,18,2,883.48,1.0,0.0,1,1
CUST00665,Loyal Customers,35,10,7120.71,2.0,0.1,1,1
CUST00666,Regular Customers,46,2,1618.57,1.0,0.0,1,1
CUST00667,Champions,12,6,6032.9400000000005,2.0,0.16666666666666666,1,1
CUST00668,At-Risk Customers,102,2,952.4100000000001,0.0,0.0,1,1
CUST00669,Loyal Customers,26,4,3395.9199999999996,0.0,0.0,1,1
CUST00670,Dormant Customers,302,4,3756.69,1.0,0.0,1,1
CUST00671,Champions,22,9,6239.3,1.0,0.0,1,1
CUST00672,Dormant Customers,201,1,434.37,0.0,0.0,1,1
CUST00673,At-Risk Customers,178,1,1297.2,0.0,0.0,1,1
CUST00674,Regular Customers,116,8,4178.67,0.0,0.0,1,1
CUST00675,Champions,2,7,7603.18,0.0,0.0,1,1
CUST00676,Regular Customers,27,3,1606.63,1.0,0.0,1,1
CUST00677,Loyal Customers,9,4,2691.15,0.0,0.25,1,1
CUST00678,Dormant Customers,256,2,1145.87,0.0,0.0,1,1
CUST00679,Loyal Customers,41,9,6746.18,2.0,0.0,1,1
CUST00680,Dormant Customers,275,1,1087.83,0.0,0.0,1,1
CUST00681,Dormant Customers,271,1,1372.4,1.0,1.0,1,1
CUST00682,Regular Customers,43,2,1874.3400000000001,1.0,0.0,1,1
CUST00683,Loyal Customers,55,4,5494.98,2.0,0.0,1,1
CUST00684,Dormant Customers,200,4,2472.73,1.0,0.0,1,1
CUST00685,Regular Customers,2,2,1840.04,0.0,0.0,1,1
CUST00686,Dormant Customers,187,3,1409.0900000000001,0.0,0.0,1,1
CUST00687,Regular Customers,177,5,4129.24,0.0,0.0,1,1
CUST00688,Champions,0,7,5107.13,1.0,0.14285714285714285,1,1
CUST00689,Loyal Customers,9,5,4970.84,0.0,0.0,1,1
CUST00690,Champions,2,8,8522.94,1.0,0.0,1,1
CUST00691,Loyal Customers,3,4,3542.44,0.0,0.0,1,1
CUST00692,At-Risk Customers,118,3,1850.73,0.0,0.0,1,1
CUST00693,High-Value but Unhappy,207,5,6136.5,2.0,0.0,1,1
CUST00694,At-Risk Customers,134,1,345.14,0.0,0.0,1,1
CUST00695,Dormant Customers,258,1,616.85,1.0,0.0,1,1
CUST00696,Loyal Customers,49,7,6460.69,1.0,0.0,1,1
CUST00697,Loyal Customers,44,5,4965.610000000001,1.0,0.2,1,1
CUST00698,Champions,11,10,7429.34,4.0,0.3,1,1
CUST00699,Loyal Customers,9,5,2461.35,0.0,0.0,1,1
CUST00700,Loyal Customers,54,5,3912.53,0.0,0.0,1,1
CUST00701,Dormant Customers,182,5,6476.26,1.0,0.0,1,1
CUST00702,High-Value but Unhappy,137,6,8044.75,2.0,0.16666666666666666,1,1
CUST00703,At-Risk Customers,164,1,360.06,0.0,0.0,1,1
CUST00704,Regular Customers,82,4,3057.83,1.0,0.0,1,1
CUST00705,At-Risk Customers,72,1,872.61,1.0,1.0,1,1
CUST00706,Loyal Customers,2,4,3502.83,0.0,0.0,1,1
CUST00707,Loyal Customers,16,5,3300.72,2.0,0.2,1,1
CUST00708,Loyal Customers,36,8,6518.05,1.0,0.0,1,1
CUST00709,Dormant Customers,189,1,1966.47,0.0,0.0,1,1
CUST00710,Loyal Customers,37,9,6176.62,2.0,0.0,1,1
CUST00711,Loyal Customers,55,9,5936.34,2.0,0.1111111111111111,1,1
CUST00712,Loyal Customers,15,6,2661.77,1.0,0.0,1,1
CUST00713,High-Value but Unhappy,56,10,9663.26,3.0,0.1,1,1
CUST00714,Loyal Customers,37,7,3312.77,1.0,0.14285714285714285,1,1
CUST00715,Loyal Customers,39,4,1416.25,0.0,0.0,1,1
CUST00716,Champions,10,8,5285.9800000000005,1.0,0.0,1,1
CUST00717,Regular Customers,46,2,1150.47,0.0,0.0,1,1
CUST00718,At-Risk Customers,177,2,697.62,0.0,0.0,1,1
CUST00719,Loyal Customers,17,6,3929.59,1.0,0.16666666666666666,1,1
CUST00720,Dormant Customers,351,5,3086.61,2.0,0.2,1,1
CUST00721,Regular Customers,3,3,3509.03,0.0,0.0,1,1
CUST00722,At-Risk Customers,90,1,256.54,1.0,1.0,1,1
CUST00723,At-Risk Customers,129,1,546.81,0.0,0.0,1,1
CUST00724,Regular Customers,16,3,1850.54,0.0,0.0,1,1
CUST00725,Dormant Customers,201,3,2162.5,0.0,0.0,1,1
CUST00726,Champions,6,11,8607.95,4.0,0.09090909090909091,1,1
CUST00727,Regular Customers,68,5,3822.01,1.0,0.2,1,1
CUST00728,At-Risk Customers,126,1,396.38,1.0,1.0,1,1
CUST00729,Dormant Customers,200,1,1324.83,0.0,0.0,1,1
CUST00730,Regular Customers,12,3,2210.89,0.0,0.0,1,1
CUST00731,Dormant Customers,196,2,1457.58,0.0,0.0,1,1
CUST00732,Regular Customers,1,2,874.98,1.0,0.0,1,1
CUST00733,Loyal Customers,12,5,3335.1400000000003,0.0,0.0,1,1
CUST00734,Champions,6,8,7745.88,2.0,0.125,1,1
CUST00735,Loyal Customers,16,6,3033.34,1.0,0.0,1,1
CUST00736,At-Risk Customers,126,3,1727.68,0.0,0.0,1,1
CUST00737,Regular Customers,9,2,1532.3600000000001,0.0,0.0,1,1
CUST00738,At-Risk Customers,138,1,545.24,1.0,1.0,1,1
CUST00739,Regular Customers,14,2,1791.41,0.0,0.0,1,1
CUST00740,Dormant Customers,321,5,4065.24,1.0,0.2,1,1
CUST00741,Loyal Customers,6,4,2160.6800000000003,0.0,0.0,1,1
CUST00742,At-Risk Customers,109,2,1288.91,0.0,0.0,1,1
CUST00743,Loyal Customers,0,6,4040.7300000000005,1.0,0.16666666666666666,1,1
CUST00744,At-Risk Customers,125,2,1108.58,0.0,0.0,1,1
CUST00745,Regular Customers,0,3,2562.92,0.0,0.0,1,1
CUST00746,Dormant Customers,237,2,1625.12,0.0,0.0,1,1
CUST00747,Regular Customers,5,3,2136.34,1.0,0.0,1,1
CUST00748,Loyal Customers,49,8,5195.88,1.0,0.0,1,1
CUST00749,Regular Customers,38,3,2194.94,0.0,0.0,1,1
CUST00750,Loyal Customers,17,5,4398.99,0.0,0.0,1,1
CUST00751,Regular Customers,20,3,2524.67,0.0,0.0,1,1
CUST00752,At-Risk Customers,157,2,1319.5500000000002,1.0,0.0,1,1
CUST00753,Dormant Customers,203,1,1093.17,0.0,0.0,1,1
CUST00754,Loyal Customers,33,5,5744.99,1.0,0.0,1,1
CUST00755,Dormant Customers,260,2,1585.3600000000001,1.0,0.5,1,1
CUST00756,At-Risk Customers,173,3,3223.87,2.0,0.0,1,1
CUST00757,Loyal Customers,16,6,3257.69,0.0,0.0,1,1
CUST00758,Champions,20,12,8199.88,0.0,0.0,1,1
CUST00759,At-Risk Customers,98,2,1562.24,0.0,0.0,1,1
CUST00760,Dormant Customers,222,2,1132.19,1.0,0.5,1,1
CUST00761,Dormant Customers,253,2,1069.58,0.0,0.0,1,1
CUST00762,Regular Customers,8,3,3513.6699999999996,1.0,0.3333333333333333,1,1
CUST00763,Dormant Customers,248,4,4210.57,0.0,0.0,1,1
CUST00764,Champions,5,7,5460.74,0.0,0.0,1,1
CUST00765,At-Risk Customers,158,3,2692.35,1.0,0.0,1,1
CUST00766,Dormant Customers,226,2,1783.35,0.0,0.0,1,1
CUST00767,Regular Customers,135,7,3498.46,3.0,0.0,1,1
CUST00768,Loyal Customers,27,5,4145.38,1.0,0.0,1,1
CUST00769,Regular Customers,78,6,2815.44,2.0,0.0,1,1
CUST00770,Loyal Customers,27,6,4420.31,1.0,0.0,1,1
CUST00771,At-Risk Customers,150,1,456.76,1.0,0.0,1,1
CUST00772,Dormant Customers,250,3,3114.63,0.0,0.0,1,1
CUST00773,At-Risk Customers,131,3,2278.26,1.0,0.0,1,1
CUST00774,At-Risk Customers,161,3,1439.8,0.0,0.0,1,1
CUST00775,Regular Customers,10,3,2261.05,0.0,0.0,1,1
CUST00776,Dormant Customers,195,4,3024.9399999999996,0.0,0.0,1,1
CUST00777,Regular Customers,15,2,2052.7,0.0,0.0,1,1
CUST00778,Dormant Customers,391,4,3444.29,1.0,0.0,1,1
CUST00779,Regular Customers,9,2,1509.0500000000002,0.0,0.0,1,1
CUST00780,Loyal Customers,45,6,4641.68,3.0,0.16666666666666666,1,1
CUST00781,Regular Customers,45,2,735.97,0.0,0.0,1,1
CUST00782,Dormant Customers,254,1,505.28,0.0,0.0,1,1
